"Date/Time (PST)","Barometric Pressure  (mb) ","Battery Voltage  (v) ","Precipitation  ("") ","Relative Humidity  (%) ","Total Snow Depth  ("") ","24 Hour Snow  ("") ","Solar Radiation  (W/m2) ","Temperature  (deg F) "
"2016-12-18 11:00:00",1028.684,11.98,0,81,41.01,0.429,,30.15
"2016-12-18 10:00:00",1028.06,11.98,0,90.7,40.87,0.562,,25.53
"2016-12-18 09:00:00",1028.357,11.98,0,93.5,41.12,0.559,,22.33
"2016-12-18 08:00:00",1027.85,11.98,0,94.3,41.38,0.691,,20.42
"2016-12-18 07:00:00",1028.101,11.97,0,94.6,42.47,0.692,,20.54
"2016-12-18 06:00:00",1027.984,11.97,0,93.9,41.26,0.694,,19.99
"2016-12-18 05:00:00",1027.85,11.97,0,94,40.24,0.76,,19.99
"2016-12-18 04:00:00",1027.618,11.97,0,94.2,40.71,0.759,,20.11
"2016-12-18 03:00:00",1028.139,11.97,0,94,41.36,0.752,,19.31
"2016-12-18 02:00:00",1028.158,11.97,0,93.6,40.82,0.753,,18.58
"2016-12-18 01:00:00",1028.16,11.98,0,93.2,41.08,0.819,,18.15
"2016-12-18 00:00:00",1027.912,11.98,0,92.8,41.35,0.819,,17.28
"2016-12-17 23:00:00",1028.038,11.98,0,93,41.35,0.819,,16.23
"2016-12-17 22:00:00",1027.156,11.98,0,93,41.49,0.751,,14.32
"2016-12-17 21:00:00",1027.156,11.98,0,94.1,40.54,0.549,,13.89
"2016-12-17 20:00:00",1026.52,11.98,0,93.7,41.1,0.688,,15.25
"2016-12-17 19:00:00",1026.23,11.98,0,94.3,41.39,0.76,,17.65
"2016-12-17 18:00:00",1025.642,11.98,0,93.4,42.06,0.826,,18.38
"2016-12-17 17:00:00",1025.176,11.98,0,91.9,41.53,0.965,,19.12
"2016-12-17 16:00:00",1024.525,11.98,0,88.5,41.28,0.766,,20.47
"2016-12-17 15:00:00",1024.147,11.98,0.01,85.3,40.87,0.766,,21.46
"2016-12-17 14:00:00",1024.021,11.98,0,82.6,42.22,0.834,,22.38
"2016-12-17 13:00:00",1024.021,11.98,0,74.19,40.13,0.497,,24.48
"2016-12-17 12:00:00",1024.314,11.97,0,81.1,40.59,0.425,,21.09
"2016-12-17 11:00:00",1023.852,11.97,0,85,40.28,0.348,,20.86
"2016-12-17 10:00:00",1023.373,11.97,0,88.6,40.27,0.481,,18.46
"2016-12-17 09:00:00",1022.743,11.97,0,90,-164.7,0.414,,14.38
"2016-12-17 08:00:00",1022.076,11.97,0,90.9,40.11,0.54,,10.64
"2016-12-17 07:00:00",1021.59,11.98,0,90.5,40.76,0.533,,8.36
"2016-12-17 06:00:00",1021.464,11.98,0,90.7,41.57,0.466,,4.841
"2016-12-17 05:00:00",1020.898,11.98,0,88,42.14,0.34,,4.893
"2016-12-17 04:00:00",1021.229,11.99,0,88.6,41.35,0.549,,6.675
"2016-12-17 03:00:00",1021.356,11.99,0,89.4,40.54,0.549,,9.88
"2016-12-17 02:00:00",1020.977,11.99,0,88.8,42.16,0.414,,12.1
"2016-12-17 01:00:00",1020.725,11.99,0,90,41.76,0.549,,12.97
"2016-12-17 00:00:00",1020.914,12,0,90.5,40.95,0.549,,13.21
"2016-12-16 23:00:00",1020.599,12,0,91,41.22,0.549,,13.52
"2016-12-16 22:00:00",1019.842,12,0,91.9,42.43,0.684,,13.89
"2016-12-16 21:00:00",1019.464,12,0,92.7,42.7,0.549,,14.63
"2016-12-16 20:00:00",1019.212,12,0,92.6,41.76,0.684,,16.05
"2016-12-16 19:00:00",1018.825,12,0,92.5,41.84,0.686,,17.41
"2016-12-16 18:00:00",1018.053,12,0,91.2,42.05,0.689,,17.4
"2016-12-16 17:00:00",1017.266,12,0,89.3,42.21,0.695,,17.64
"2016-12-16 16:00:00",1016.345,12,0,82.1,42.09,0.564,,19.86
"2016-12-16 15:00:00",1016.08,12.01,0,79.16,41.68,0.564,,21.83
"2016-12-16 14:00:00",1015.386,12.01,0,73.09,41.28,0.362,,23.74
"2016-12-16 13:00:00",1014.865,12.01,0,75.64,41.39,0.356,,22.45
"2016-12-16 12:00:00",1014.975,12.01,0,80.2,41.78,0.486,,20.12
"2016-12-16 11:00:00",1014.168,12.01,0,84.6,41.89,0.549,,17.65
"2016-12-16 10:00:00",1013.286,12,0,86.8,41.89,0.549,,17.04
"2016-12-16 09:00:00",1012.403,12,0,89.5,42.7,0.481,,13.77
"2016-12-16 08:00:00",1011.394,12,0,90.4,42.84,0.549,,11.36
"2016-12-16 07:00:00",1010.89,12.01,0,89.7,44.32,0.549,,12.6
"2016-12-16 06:00:00",1010.638,12.01,0,92.2,42.97,0.684,,14.2
"2016-12-16 05:00:00",1010.386,12.01,0,92.5,43.04,0.549,,14.2
"2016-12-16 04:00:00",1010.259,12.01,0,91.1,42.97,0.549,,13.21
"2016-12-16 03:00:00",1010.259,12.02,0,91.9,43.71,0.481,,13.64
"2016-12-16 02:00:00",1009.881,12.02,0,91,42.84,0.414,,15.25
"2016-12-16 01:00:00",1009.629,12.02,0,91.5,43.24,0.549,,16.48
"2016-12-16 00:00:00",1010.007,12.02,0,91.8,42.97,0.549,,16.85
"2016-12-15 23:00:00",1009.876,12.02,0,91.4,42.98,0.551,,17.28
"2016-12-15 22:00:00",1010,12.02,0,91.9,43.25,0.684,,17.71
"2016-12-15 21:00:00",1010.122,12.02,0,91.9,43.79,0.55,,17.96
"2016-12-15 20:00:00",1010.128,12.02,0,91.4,43.52,0.686,,18.08
"2016-12-15 19:00:00",1010.433,12.02,0,91.4,44.07,0.688,,18.39
"2016-12-15 18:00:00",1010.214,12.02,0,91.3,44.22,0.692,,18.69
"2016-12-15 17:00:00",1010.455,12.02,0,90.8,44.22,0.692,,19.06
"2016-12-15 16:00:00",1010.191,12.02,0,87.5,44.36,0.695,,19.98
"2016-12-15 15:00:00",1010.029,12.02,0.01,82.8,44.18,0.564,,21.7
"2016-12-15 14:00:00",1010.029,12.03,0,79.4,44.38,0.564,,23.37
"2016-12-15 13:00:00",1010.155,12.02,0,76.55,45.32,0.497,,23.74
"2016-12-15 12:00:00",1010.408,12.02,0.01,75.6,44.38,0.496,,23.24
"2016-12-15 11:00:00",1010.58,12.02,0,72.59,44.16,0.356,,24.06
"2016-12-15 10:00:00",1010.886,12.02,0,81,46.21,0.414,,21.41
"2016-12-15 09:00:00",1010.259,12.02,0,89.3,45.13,0.549,,17.96
"2016-12-15 08:00:00",1009.881,12.02,0,91.3,46.75,0.549,,15.25
"2016-12-15 07:00:00",1009.251,12.02,0,92.1,46.35,0.549,,14.08
"2016-12-15 06:00:00",1009.125,12.02,0,91.5,47.02,0.549,,14.69
"2016-12-15 05:00:00",1008.999,12.02,0,91.1,45.67,0.549,,14.14
"2016-12-15 04:00:00",1009.251,12.02,0,90,45,0.549,,15.49
"2016-12-15 03:00:00",1009.503,12.02,0,89.8,45.06,0.549,,15.43
"2016-12-15 02:00:00",1009.251,12.02,0,90,42.3,0.684,,15.25
"2016-12-15 01:00:00",1009.125,12.02,0,89.4,41.62,0.684,,15.56
"2016-12-15 00:00:00",1009.377,12.02,0,90.4,42.84,0.549,,15.49
"2016-12-14 23:00:00",1009.503,12.03,0,90.1,44.86,0.549,,15.12
"2016-12-14 22:00:00",1009.755,12.03,0,89.4,44.32,0.549,,14.57
"2016-12-14 21:00:00",1010.133,12.03,0,88.2,45.87,0.684,,14.45
"2016-12-14 20:00:00",1010.638,12.03,0,82.7,46.48,0.549,,14.69
"2016-12-14 19:00:00",1010.638,12.03,0,83.3,46.55,0.549,,15.06
"2016-12-14 18:00:00",1011.142,12.03,0,83.6,46.88,0.549,,14.88
"2016-12-14 17:00:00",1012.151,12.03,0,83.7,45.06,0.549,,15.12
"2016-12-14 16:00:00",1013.034,12.04,0,82.5,44.66,0.549,,15.43
"2016-12-14 15:00:00",1013.664,12.04,0,81.9,43.92,0.55,,16.05
"2016-12-14 14:00:00",1014.856,12.04,0,80.4,45.42,0.553,,16.73
"2016-12-14 13:00:00",1015.798,12.04,0,80.5,44.86,0.482,,17.28
"2016-12-14 12:00:00",1017.068,12.04,0,79.66,45.13,0.414,,17.84
"2016-12-14 11:00:00",1018.329,12.04,0,82.5,45.13,0.481,,16.42
"2016-12-14 10:00:00",1019.086,12.04,0,84.5,45.13,0.414,,14.51
"2016-12-14 09:00:00",1019.338,12.04,0,85.4,45.81,0.549,,13.27
"2016-12-14 08:00:00",1019.59,12.04,0,86.4,46.35,0.549,,12.84
"2016-12-14 07:00:00",1020.284,12.04,0,87.8,45.94,0.684,,13.15
"2016-12-14 06:00:00",1020.725,12.05,0,89.4,48.1,0.549,,13.89
"2016-12-14 05:00:00",1021.229,12.05,0,89.9,46.61,0.414,,14.45
"2016-12-14 04:00:00",1021.482,12.05,0,90.1,49.04,0.549,,14.69
"2016-12-14 03:00:00",1022.364,12.06,0,90.3,47.15,0.549,,15.25
"2016-12-14 02:00:00",1022.364,12.06,0,91.3,47.69,0.549,,15.62
"2016-12-14 01:00:00",1022.869,12.06,0,91.4,47.56,0.549,,16.3
"2016-12-14 00:00:00",1022.869,12.06,0,91.6,47.56,0.549,,16.3
"2016-12-13 23:00:00",1023.247,12.06,0,92.9,47.96,0.684,,16.23
"2016-12-13 22:00:00",1022.869,12.07,0,92.6,47.69,0.684,,16.97
"2016-12-13 21:00:00",1022.865,12.07,0,92.4,47.96,0.684,,17.34
"2016-12-13 20:00:00",1022.737,12.07,0,92.3,48.77,0.684,,17.84
"2016-12-13 19:00:00",1022.859,12.07,0,93,43.11,0.684,,18.21
"2016-12-13 18:00:00",1022.716,12.07,0,93.3,48.51,0.686,,18.76
"2016-12-13 17:00:00",1022.751,12.08,0,93,48.54,0.693,,19.43
"2016-12-13 16:00:00",1022.364,12.08,0,93.3,48.67,0.694,,20.23
"2016-12-13 15:00:00",1022.019,12.08,0,90.9,48.82,0.561,,21.58
"2016-12-13 14:00:00",1022.01,12.08,0,88.6,48.83,0.699,,22.57
"2016-12-13 13:00:00",1021.878,12.08,0,86.7,48.56,0.563,,23.49
"2016-12-13 12:00:00",1021.882,12.08,0,85.9,48.55,0.562,,24.35
"2016-12-13 11:00:00",1021.783,12.08,0,88.5,48.81,0.559,,23.37
"2016-12-13 10:00:00",1021.917,12.08,0,89.4,49.07,0.557,,22.88
"2016-12-13 09:00:00",1021.682,12.08,0,93.1,49.47,0.691,,21.53
"2016-12-13 08:00:00",1021.296,12.08,0,94,50.15,0.69,,20.73
"2016-12-13 07:00:00",1020.984,12.08,0,94.2,51.23,0.691,,20.79
"2016-12-13 06:00:00",1020.846,12.09,0,93.9,49.88,0.759,,21.16
"2016-12-13 05:00:00",1020.79,12.09,0,94.7,49.88,5.547,,21.16
"2016-12-13 04:00:00",1021.034,12.09,0,94.2,50.15,5.615,,21.4
"2016-12-13 03:00:00",1021.296,12.09,0,94.1,50.29,5.549,,21.59
"2016-12-13 02:00:00",1021.295,12.1,0,94.6,51.23,5.413,,21.77
"2016-12-13 01:00:00",1021.3,12.1,0,93.7,50.96,5.413,,21.53
"2016-12-13 00:00:00",1021.731,12.1,0,94,51.23,5.278,,21.71
"2016-12-12 23:00:00",1021.808,12.1,0,94.5,51.64,5.279,,21.9
"2016-12-12 22:00:00",1021.545,12.1,0,94.3,51.78,5.279,,21.83
"2016-12-12 21:00:00",1021.291,12.11,0,94.2,67.28,5.278,,21.9
"2016-12-12 20:00:00",1021.175,12.11,0,94.2,52.04,5.21,,22.39
"2016-12-12 19:00:00",1020.918,12.11,0,94,66.34,4.875,,22.58
"2016-12-12 18:00:00",1020.629,12.11,0,94.2,52.46,4.944,,23.31
"2016-12-12 17:00:00",1020.243,12.11,0,94.1,50.04,3.935,,24.23
"2016-12-12 16:00:00",1019.861,12.11,0.01,93.4,51.59,4.205,,25.03
"2016-12-12 15:00:00",1019.546,12.12,0.01,90.7,51.19,3.328,,26.76
"2016-12-12 14:00:00",1019.231,12.12,0.02,88.6,50.99,2.722,,27.62
"2016-12-12 13:00:00",1018.979,12.12,0.02,86.7,50.65,0.834,,29.78
"2016-12-12 12:00:00",1018.601,12.12,0.01,90.3,50.38,1.98,,29.1
"2016-12-12 11:00:00",1018.601,12.12,0,92.1,50.45,1.441,,28.42
"2016-12-12 10:00:00",1017.844,12.12,0,93.2,50.45,1.238,,28.48
"2016-12-12 09:00:00",1017.088,12.12,0.03,95.8,49.5,0.766,,29.04
"2016-12-12 08:00:00",1016.458,12.12,0.01,96.5,49.64,0.429,,27.68
"2016-12-12 07:00:00",1015.953,12.12,0.02,96.6,50.04,0.564,,27.68
"2016-12-12 06:00:00",1015.449,12.12,0.14,96.4,48.02,0.564,,27.81
"2016-12-12 05:00:00",1015.134,12.12,0,96.7,46.4,9.67,,27.5
"2016-12-12 04:00:00",1014.693,12.12,0.01,96.6,50.45,10.07,,27.68
"2016-12-12 03:00:00",1014.441,12.12,0,96.5,50.45,10.07,,27.37
"2016-12-12 02:00:00",1013.748,12.12,0.01,96.7,50.38,10.14,,27.56
"2016-12-12 01:00:00",1013.432,12.12,0.01,96.6,52.2,10.27,,27.56
"2016-12-12 00:00:00",1013.307,12.12,0,96.7,51.19,10.27,,27.81
"2016-12-11 23:00:00",1013.307,12.12,0,96.7,49.77,9.46,,28.18
"2016-12-11 22:00:00",1013.307,12.12,0,96.6,50.85,9.87,,28.05
"2016-12-11 21:00:00",1013.054,12.12,0,96.5,50.04,9.46,,28.11
"2016-12-11 20:00:00",1012.613,12.11,0,96.7,50.04,8.79,,27.81
"2016-12-11 19:00:00",1012.298,12.11,0,96.6,51.39,8.52,,27.74
"2016-12-11 18:00:00",1011.92,12.11,0,96.3,48.76,7.509,,27.13
"2016-12-11 17:00:00",1011.668,12.11,0,95.8,47.08,6.093,,27
"2016-12-11 16:00:00",1011.542,12.11,0,94.7,46,5.014,,24.91
"2016-12-11 15:00:00",1011.166,12.11,0,92.6,47.68,3.8,,24.54
"2016-12-11 14:00:00",1011.171,12.12,0,90.7,45.73,3.328,,24.36
"2016-12-11 13:00:00",1011.045,12.12,0,89.2,45.99,2.853,,24.11
"2016-12-11 12:00:00",1011.464,12.12,0,90,46.59,2.583,,22.95
"2016-12-11 11:00:00",1011.972,12.12,0,89.6,46.38,2.041,,22.58
"2016-12-11 10:00:00",1011.972,12.12,0.01,89.8,45.84,1.367,,22.51
"2016-12-11 09:00:00",1011.72,12.12,0,92.7,44.76,0.827,,20.54
"2016-12-11 08:00:00",1011.466,12.12,0,93.9,45.16,0.692,,20.11
"2016-12-11 07:00:00",1011.313,12.12,0,94.1,45.18,0.493,,21.89
"2016-12-11 06:00:00",1011.694,12.11,0,95.7,45.58,0.561,,24.91
"2016-12-11 05:00:00",1011.71,12.11,0,95.7,46.92,10.81,,24.73
"2016-12-11 04:00:00",1012.231,12.11,0,94.9,45.9,10.94,,22.82
"2016-12-11 03:00:00",1012.256,12.12,0,93.9,45.96,10.74,,20.24
"2016-12-11 02:00:00",1011.764,12.12,0,93.8,46.08,10.73,,20.12
"2016-12-11 01:00:00",1011.767,12.12,0,93.4,46.08,10.33,,19.32
"2016-12-11 00:00:00",1011.772,12.12,0,93.2,44.73,9.45,,18.95
"2016-12-10 23:00:00",1011.636,12.12,0,93.1,45.27,9.05,,18.95
"2016-12-10 22:00:00",1011.513,12.13,0,93.4,44.73,8.64,,19.07
"2016-12-10 21:00:00",1011.371,12.13,0,93.3,43.8,6.218,,19.13
"2016-12-10 20:00:00",1010.951,12.13,0,93.5,41.65,5.613,,19.86
"2016-12-10 19:00:00",1010.449,12.13,0,93.6,42.33,5.009,,20.97
"2016-12-10 18:00:00",1010.308,12.13,0,94.5,40.99,3.93,,22.02
"2016-12-10 17:00:00",1010.156,12.13,0,94.7,40.33,2.924,,23.18
"2016-12-10 16:00:00",1010.029,12.15,0,95.2,39.12,2.587,,26.02
"2016-12-10 15:00:00",1009.903,12.2,0.01,94,39.25,1.845,,27.5
"2016-12-10 14:00:00",1009.651,12.3,0.01,93.5,40.74,1.575,,28.73
"2016-12-10 13:00:00",1009.788,12.68,0,91.8,36.72,0.706,,31.19
"2016-12-10 12:00:00",1009.903,12.24,0.04,84,38.38,0.901,,32.55
"2016-12-10 11:00:00",1010.281,12.15,0,88.9,39.93,0.969,,27
"2016-12-10 10:00:00",1010.703,12.12,0,89,39.64,0.964,,23.99
"2016-12-10 09:00:00",1010.458,12.11,0,91.5,41.38,0.96,,22.21
"2016-12-10 08:00:00",1010.006,12.11,0,93.9,39.6,0.684,,20.24
"2016-12-10 07:00:00",1009.755,12.1,0,93.2,40.27,0.549,,18.02
"2016-12-10 06:00:00",1009.503,12.11,0,91.8,40.68,0.549,,16.91
"2016-12-10 05:00:00",1009.251,12.11,0,91.3,41.89,14.38,,15.99
"2016-12-10 04:00:00",1009.755,12.11,0,91.6,41.08,14.44,,15.93
"2016-12-10 03:00:00",1010.259,12.11,0,91.1,40.81,14.51,,15.56
"2016-12-10 02:00:00",1010.512,12.11,0.06,91.5,42.43,14.58,,15.62
"2016-12-10 01:00:00",1010.512,12.11,0.08,91.7,40.07,14.04,,15.62
"2016-12-10 00:00:00",1010.764,12.11,0.09,91.7,40,12.89,,15.68
"2016-12-09 23:00:00",1010.638,12.11,0.09,91.7,38.66,11.61,,15.8
"2016-12-09 22:00:00",1011.646,12.11,0.07,91.8,36.09,10.53,,15.93
"2016-12-09 21:00:00",1011.268,12.11,0.05,92,36.77,9.32,,15.99
"2016-12-09 20:00:00",1012.277,12.12,0.01,92.2,36.23,8.91,,16.11
"2016-12-09 19:00:00",1012.403,12.12,0.04,92.1,37.44,8.64,,16.42
"2016-12-09 18:00:00",1013.16,12.12,0.05,92,34.47,8.51,,16.36
"2016-12-09 17:00:00",1013.664,12.12,0.05,92.1,35.15,7.024,,16.3
"2016-12-09 16:00:00",1014.294,12.14,0.02,91.6,34.61,5.81,,16.6
"2016-12-09 15:00:00",1014.539,12.15,0.05,90.6,32.99,6.08,,17.16
"2016-12-09 14:00:00",1014.293,12.22,0.03,89.5,33.4,5.27,,17.65
"2016-12-09 13:00:00",1014.799,12.24,0.03,87.9,33.13,4.933,,18.39
"2016-12-09 12:00:00",1015.807,12.23,0.04,88.7,32.72,4.596,,17.16
"2016-12-09 11:00:00",1016.186,12.19,0.04,89.6,31.91,4.056,,16.67
"2016-12-09 10:00:00",1016.501,12.16,0.05,90.5,31.64,1.83,,15.93
"2016-12-09 09:00:00",1016.816,12.15,0.04,91.1,30.43,2.168,,15.12
"2016-12-09 08:00:00",1016.942,12.15,0.04,91.2,30.97,1.493,,15
"2016-12-09 07:00:00",1016.816,12.16,0.03,91.1,28.94,0.549,,14.82
"2016-12-09 06:00:00",1016.69,12.17,0.04,91.4,30.43,0.346,,15
"2016-12-09 05:00:00",1016.564,12.18,0.02,91.4,30.83,4.731,,15.06
"2016-12-09 04:00:00",1016.69,12.19,0.03,91.3,29.35,4.528,,15.56
"2016-12-09 03:00:00",1016.438,12.2,0,90.1,29.01,4.124,,15.8
"2016-12-09 02:00:00",1016.816,12.22,0.05,91.6,29.35,3.921,,15.8
"2016-12-09 01:00:00",1016.06,12.23,0.04,91.6,-164.8,2.909,,16.17
"2016-12-09 00:00:00",1016.186,12.24,0.02,90.9,28.27,2.707,,15.93
"2016-12-08 23:00:00",1015.429,12.25,0.06,91,28.13,2.302,,15.99
"2016-12-08 22:00:00",1015.303,12.27,0.01,88.6,27.46,1.628,,15.99
"2016-12-08 21:00:00",1015.177,12.28,0.01,89.5,27.19,1.088,,15.74
"2016-12-08 20:00:00",1014.168,12.29,0.03,90.3,28.4,1.358,,15.74
"2016-12-08 19:00:00",1014.294,12.32,0,88.6,26.38,0.481,,15.37
"2016-12-08 18:00:00",1014.042,12.35,0,85.5,26.78,0.414,,15.86
"2016-12-08 17:00:00",1014.294,12.39,0,77.85,26.92,0.549,,16.73
"2016-12-08 16:00:00",1014.411,12.47,0,76.44,28.61,0.549,,16.91
"2016-12-08 15:00:00",1015.154,12.59,0,77.5,26.67,0.553,,17.59
"2016-12-08 14:00:00",1014.863,12.79,0,74.95,26.41,0.422,,19.68
"2016-12-08 13:00:00",1015.831,12.71,0,72.6,26.61,0.422,,19.13
"2016-12-08 12:00:00",1017.001,12.79,0,72.25,26.68,0.422,,18.44
"2016-12-08 11:00:00",1017.385,13.07,0,71.84,26.55,0.422,,18.26
"2016-12-08 10:00:00",1018.077,12.53,0,72.67,26.65,0.481,,18.46
"2016-12-08 09:00:00",1018.96,12.33,0,74.83,27.05,0.549,,15.93
"2016-12-08 08:00:00",1018.96,12.32,0,79.66,28.54,0.549,,15.19
"2016-12-08 07:00:00",1019.086,12.34,0,80.3,27.32,0.549,,15.62
"2016-12-08 06:00:00",1019.716,12.35,0,79.15,27.46,0.549,,16.11
"2016-12-08 05:00:00",1020.347,12.36,0,83.1,27.59,0.549,,15.74
"2016-12-08 04:00:00",1021.103,12.37,0,82.2,29.21,0.414,,15.68
"2016-12-08 03:00:00",1021.608,12.38,0,80.2,27.59,0.549,,15.86
"2016-12-08 02:00:00",1022.238,12.4,0,79.39,27.59,0.549,,16.48
"2016-12-08 01:00:00",1022.995,12.41,0,79.25,27.59,0.549,,16.17
"2016-12-08 00:00:00",1023.121,12.42,0,81.7,27.59,0.549,,15.43
"2016-12-07 23:00:00",1023.877,12.43,0,82.4,27.59,0.481,,14.32
"2016-12-07 22:00:00",1023.877,12.45,0,82.6,28.67,0.414,,14.45
"2016-12-07 21:00:00",1024.13,12.47,0,83.2,27.59,0.549,,15.06
"2016-12-07 20:00:00",1024.382,12.48,0,82.9,28,0.549,,15.56
"2016-12-07 19:00:00",1024.886,12.5,0,83.1,43.38,0.346,,15.93
"2016-12-07 18:00:00",1024.886,12.53,0,83.6,27.32,0.549,,16.79
"2016-12-07 17:00:00",1025.089,12.57,0,82.6,28.17,0.692,,17.77
"2016-12-07 16:00:00",1025.286,12.66,0,82.2,28.06,0.563,,18.81
"2016-12-07 15:00:00",1025.155,13.1,0,70.66,27.79,0.564,,22.13
"2016-12-07 14:00:00",1025.281,13.44,0,62.68,28.2,0.294,,27.74
"2016-12-07 13:00:00",1025.533,13.58,0,66.14,27.25,0.362,,26.63
"2016-12-07 12:00:00",1025.47,13.59,0,68.03,28.4,0.362,,27.19
"2016-12-07 11:00:00",1025.668,13.09,0,74.43,26.98,0.36,,25.28
"2016-12-07 10:00:00",1025.875,12.38,0,84.8,28.27,0.414,,19.31
"2016-12-07 09:00:00",1025.517,12.17,0,91.1,28.13,0.549,,17.78
"2016-12-07 08:00:00",1025.391,12.14,0,92.2,28.94,0.346,,16.73
"2016-12-07 07:00:00",1025.138,12.14,0,92.8,28.61,0.549,,17.78
"2016-12-07 06:00:00",1024.886,12.15,0,91.5,30.02,0.549,,16.73
"2016-12-07 05:00:00",1024.76,12.15,0,90.9,28.81,0.549,,16.85
"2016-12-07 04:00:00",1024.382,12.16,0,92.4,29.08,0.549,,17.84
"2016-12-07 03:00:00",1024.256,12.17,0,94.4,29.35,0.549,,17.47
"2016-12-07 02:00:00",1023.751,12.18,0,93.9,29.35,0.481,,18.52
"2016-12-07 01:00:00",1023.373,12.2,0,93.5,29.48,0.549,,19.07
"2016-12-07 00:00:00",1023.247,12.23,0,93.4,29.62,0.414,,18.15
"2016-12-06 23:00:00",1022.427,12.25,0,94.1,29.48,0.414,,17.22
"2016-12-06 22:00:00",1022.112,12.28,0,94.6,29.63,0.551,,17.84
"2016-12-06 21:00:00",1021.31,12.32,0,93.8,23.98,0.353,,19.74
"2016-12-06 20:00:00",1020.924,12.36,0,93.4,29.79,0.557,,21.59
"2016-12-06 19:00:00",1020.605,12.39,0,94.6,31,0.557,,22.08
"2016-12-06 18:00:00",1020.161,12.43,0,93.9,30.06,0.557,,22.7
"2016-12-06 17:00:00",1019.633,12.48,0,93.1,30.33,0.559,,22.88
"2016-12-06 16:00:00",1018.979,12.56,0,91.3,30.42,0.564,,23.92
"2016-12-06 15:00:00",1018.182,12.7,0,86.2,30.11,0.435,,25.89
"2016-12-06 14:00:00",1017.665,13.39,0,68.12,28.23,0.302,,35.19
"2016-12-06 13:00:00",1017.287,12.89,0,71.23,26.48,0.167,,34.45
"2016-12-06 12:00:00",1017.171,12.59,0,73.39,28.56,0.031,,34.33
"2016-12-06 11:00:00",1017.277,12.17,0,77.58,30.62,0.159,,29.78
"2016-12-06 10:00:00",1016.901,12.15,0,86.2,30.45,0.285,,23.81
"2016-12-06 09:00:00",1016.312,12.14,0,92.2,31.17,0.346,,16.91
"2016-12-06 08:00:00",1015.681,12.14,0,92.2,31.64,0.144,,13.21
"2016-12-06 07:00:00",1015.177,12.15,0,93.2,31.64,0.481,,16.11
"2016-12-06 06:00:00",1014.799,12.15,0,94.2,32.05,0.549,,16.3
"2016-12-06 05:00:00",1014.168,12.15,0,93.5,32.18,4.528,,15.8
"2016-12-06 04:00:00",1013.664,12.16,0,93.4,33.26,4.326,,15.62
"2016-12-06 03:00:00",1013.653,12.16,0,94.1,32.05,5.136,,17.47
"2016-12-06 02:00:00",1013.518,12.16,0,93.9,47.57,5.138,,20.36
"2016-12-06 01:00:00",1013.256,12.16,0,94.6,32.47,5.274,,20.18
"2016-12-06 00:00:00",1013.355,12.17,0,93.4,33.56,5.143,,18.07
"2016-12-05 23:00:00",1013.273,12.17,0,94.2,32.75,5.547,,22.7
"2016-12-05 22:00:00",1013.475,12.17,0,94.3,32.76,5.549,,23.19
"2016-12-05 21:00:00",1013.35,12.17,0,94.4,32.89,5.683,,23.38
"2016-12-05 20:00:00",1013.226,12.17,0,94.7,33.03,5.684,,23.62
"2016-12-05 19:00:00",1013.231,12.17,0,94.8,34.65,5.684,,23.93
"2016-12-05 18:00:00",1013.472,12.17,0,94.9,33.83,6.02,,24.12
"2016-12-05 17:00:00",1013.32,12.18,0,94.8,32.63,5.887,,24.05
"2016-12-05 16:00:00",1013.436,12.18,0.02,92.8,31.42,3.999,,25.16
"2016-12-05 15:00:00",1013.695,12.18,0.02,93.5,33.99,5.552,,25.71
"2016-12-05 14:00:00",1013.944,12.18,0.03,91.2,-164.9,5.554,,25.71
"2016-12-05 13:00:00",1014.322,12.18,0.04,92.4,31.97,4.812,,25.59
"2016-12-05 12:00:00",1014.693,12.18,0.01,92.2,30.62,3.531,,25.96
"2016-12-05 11:00:00",1015.202,12.18,0.01,91.6,31.03,2.721,,27.13
"2016-12-05 10:00:00",1015.473,12.18,0.06,93.9,30.75,1.843,,26.27
"2016-12-05 09:00:00",1015.607,12.18,0.03,94.8,28.32,0.764,,25.72
"2016-12-05 08:00:00",1015.614,12.18,0,95.1,25.75,0.424,,25.16
"2016-12-05 07:00:00",1015.729,12.19,0,95.4,27.23,0.424,,24.79
"2016-12-05 06:00:00",1015.995,12.19,0,95.4,28.72,0.425,,25.04
"2016-12-05 05:00:00",1016.483,12.19,0,95.3,-164.8,4.942,,25.35
"2016-12-05 04:00:00",1016.86,12.19,0.01,95.2,28.86,4.808,,25.47
"2016-12-05 03:00:00",1017.244,12.19,0,95.4,29.66,4.74,,25.22
"2016-12-05 02:00:00",1017.377,12.19,0,95.3,27.09,4.603,,25.16
"2016-12-05 01:00:00",1017.444,12.2,0,93.9,28.31,4.739,,25.23
"2016-12-05 00:00:00",1017.641,12.2,0,95.8,28.31,4.402,,24.36
"2016-12-04 23:00:00",1017.821,12.2,0,96,30.2,4.605,,22.64
"2016-12-04 22:00:00",1017.38,12.2,0,96,30.54,4.74,,22.39
"2016-12-04 21:00:00",1017.068,12.2,0,95.6,31.28,4.537,,22.64
"2016-12-04 20:00:00",1016.743,12.2,0,96,30.48,4.809,,25.04
"2016-12-04 19:00:00",1016.609,12.2,0,95.6,30.4,4.807,,25.41
"2016-12-04 18:00:00",1016.226,12.2,0,95.3,29.53,5.146,,25.59
