Date/Time (PST),Barometric Pressure  (mb) ,"Precipitation  ("") ",Relative Humidity  (%) ,"24 Hour Snow  ("") ",Temperature  (deg F) 
2016-01-17 23:00:00,1012.046,0.0,96.8,4.61,30.15
2016-01-18 00:00:00,1012.613,0.0,96.9,4.542,30.58
2016-01-18 01:00:00,1013.18,0.03,97.3,4.61,31.38
2016-01-18 02:00:00,1013.811,0.07,97.4,4.61,31.57
2016-01-18 03:00:00,1014.189,0.03,97.4,4.542,32.06
2016-01-18 04:00:00,1014.693,0.0,97.6,4.407,31.69
2016-01-18 05:00:00,1014.945,0.0,97.6,0.025,31.57
2016-01-18 06:00:00,1015.071,0.0,97.7,0.969,31.57
2016-01-18 07:00:00,1015.449,0.0,97.5,0.969,31.38
2016-01-18 08:00:00,1015.449,0.0,96.6,0.834,32.25
2016-01-18 09:00:00,1016.076,0.0,94.6,0.362,32.8
2016-01-18 10:00:00,1015.953,0.0,93.0,0.362,33.11
2016-01-18 11:00:00,1016.169,0.0,89.5,0.166,34.39
2016-01-18 12:00:00,1015.397,0.0,88.9,0.369,34.27
2016-01-18 13:00:00,1015.774,0.0,88.7,0.369,34.82
2016-01-18 14:00:00,1015.522,0.0,92.4,0.369,32.85
2016-01-18 15:00:00,1014.927,0.0,94.6,0.366,31.5
2016-01-18 16:00:00,1014.315,0.0,95.9,0.294,30.52
2016-01-18 17:00:00,1013.811,0.0,96.9,0.362,30.21
2016-01-18 18:00:00,1014.063,0.0,97.2,0.294,30.33
2016-01-18 19:00:00,1014.315,0.0,97.1,0.294,30.33
2016-01-18 20:00:00,1014.315,0.01,97.1,0.159,30.52
2016-01-18 21:00:00,1014.063,0.0,96.8,0.159,30.15
2016-01-18 22:00:00,1014.189,0.01,96.8,0.092,30.4
2016-01-18 23:00:00,1013.306,0.0,96.8,0.025,30.33
2016-01-19 00:00:00,1013.558,0.0,96.9,0.092,30.09
2016-01-19 01:00:00,1013.306,0.0,96.7,0.092,30.09
2016-01-19 02:00:00,1013.18,0.0,96.7,0.092,29.78
2016-01-19 03:00:00,1012.802,0.0,97.0,0.092,30.09
2016-01-19 04:00:00,1012.676,0.0,97.2,0.159,29.66
2016-01-19 05:00:00,1012.046,0.0,97.3,0.294,29.59
2016-01-19 06:00:00,1011.416,0.0,97.3,0.294,29.04
2016-01-19 07:00:00,1010.659,0.0,97.2,0.294,29.47
2016-01-19 08:00:00,1009.903,0.0,96.5,0.294,29.66
2016-01-19 09:00:00,1009.525,0.0,95.2,0.159,30.58
2016-01-19 10:00:00,1008.516,0.0,94.8,0.159,30.89
2016-01-19 11:00:00,1006.374,0.01,94.3,0.294,31.01
2016-01-19 12:00:00,1004.735,0.01,94.3,0.429,31.01
2016-01-19 13:00:00,1003.349,0.01,94.9,0.362,30.83
2016-01-19 14:00:00,1002.781,0.0,93.6,0.564,31.01
2016-01-19 15:00:00,1003.096,0.01,95.7,0.429,30.7
2016-01-19 16:00:00,1003.601,0.04,96.4,0.025,30.52
2016-01-19 17:00:00,1003.979,0.05,96.3,1.643,30.64
2016-01-19 18:00:00,1004.483,0.04,96.2,2.317,30.52
2016-01-19 19:00:00,1005.239,0.02,96.4,2.317,30.58
2016-01-19 20:00:00,1005.996,0.03,96.6,2.25,30.52
2016-01-19 21:00:00,1006.878,0.04,96.8,2.25,30.52
2016-01-19 22:00:00,1008.012,0.03,97.0,2.857,30.89
2016-01-19 23:00:00,1009.147,0.05,97.2,2.654,30.77
2016-01-20 00:00:00,1010.785,0.05,97.1,3.733,30.46
2016-01-20 01:00:00,1012.802,0.05,97.1,3.935,30.52
2016-01-20 02:00:00,1014.315,0.02,97.1,4.34,30.7
2016-01-20 03:00:00,1015.449,0.02,97.1,3.531,30.83
2016-01-20 04:00:00,1016.206,0.04,97.2,4.879,30.95
2016-01-20 05:00:00,1017.214,0.06,97.2,0.294,31.14
2016-01-20 06:00:00,1018.222,0.04,97.3,0.294,31.26
2016-01-20 07:00:00,1019.105,0.05,97.4,0.564,31.69
2016-01-20 08:00:00,1019.42,0.01,96.8,0.766,32.18
2016-01-20 09:00:00,1019.982,0.01,94.3,0.969,34.59
2016-01-20 10:00:00,1021.012,0.02,92.3,0.909,34.45
2016-01-20 11:00:00,1021.068,0.01,86.6,0.572,37.47
2016-01-20 12:00:00,1020.69,0.0,84.2,0.302,39.38
2016-01-20 13:00:00,1019.932,0.0,84.5,0.1,39.51
2016-01-20 14:00:00,1020.059,0.0,89.1,0.369,35.75
2016-01-20 15:00:00,1019.555,0.0,94.1,0.504,33.4
2016-01-20 16:00:00,1019.711,0.0,96.4,0.3,32.67
2016-01-20 17:00:00,1019.735,0.0,96.5,0.362,32.49
2016-01-20 18:00:00,1019.357,0.0,96.2,0.294,32.31
2016-01-20 19:00:00,1018.979,0.0,95.9,0.699,32.12
2016-01-20 20:00:00,1019.357,0.01,95.8,0.159,31.88
2016-01-20 21:00:00,1019.231,0.09,97.1,0.025,31.51
2016-01-20 22:00:00,1019.231,0.11,97.5,3.666,31.44
2016-01-20 23:00:00,1018.726,0.13,97.7,4.947,31.32
2016-01-21 00:00:00,1018.6,0.13,97.6,6.295,31.32
2016-01-21 01:00:00,1018.474,0.1,97.5,7.441,31.14
2016-01-21 02:00:00,1018.474,0.11,97.7,8.18,30.95
2016-01-21 03:00:00,1017.97,0.12,97.8,9.67,30.83
2016-01-21 04:00:00,1017.844,0.09,97.7,10.48,30.58
2016-01-21 05:00:00,1017.844,0.09,97.8,0.294,30.83
2016-01-21 06:00:00,1017.088,0.11,97.9,0.159,30.64
2016-01-21 07:00:00,1017.592,0.12,97.7,0.497,30.89
2016-01-21 08:00:00,1016.71,0.09,97.7,0.564,31.26
2016-01-21 09:00:00,1016.962,0.08,97.3,0.564,31.63
2016-01-21 10:00:00,1016.962,0.04,97.3,0.766,31.69
2016-01-21 11:00:00,1016.206,0.0,96.8,0.834,32.18
2016-01-21 12:00:00,1015.323,0.01,97.0,0.901,32.25
2016-01-21 13:00:00,1014.693,0.0,97.1,0.766,32.31
2016-01-21 14:00:00,1014.567,0.0,97.4,0.767,32.62
2016-01-21 15:00:00,1014.189,0.0,97.6,0.766,31.94
2016-01-21 16:00:00,1013.811,0.0,98.0,0.766,31.88
2016-01-21 17:00:00,1013.054,0.01,98.1,0.834,31.94
2016-01-21 18:00:00,1012.676,0.01,98.3,0.834,32.31
2016-01-21 19:00:00,1012.172,0.01,98.3,0.766,32.12
2016-01-21 20:00:00,1011.668,0.01,98.2,0.834,32.49
2016-01-21 21:00:00,1011.29,0.0,98.2,0.766,32.55
2016-01-21 22:00:00,1010.785,0.0,98.2,0.699,32.99
2016-01-21 23:00:00,1010.533,0.0,98.1,0.699,32.62
2016-01-22 00:00:00,1009.777,0.0,98.1,0.699,32.43
2016-01-22 01:00:00,1009.021,0.0,98.1,0.699,32.25
2016-01-22 02:00:00,1008.264,0.0,98.1,0.564,32.68
2016-01-22 03:00:00,1007.76,0.01,98.0,0.565,32.68
2016-01-22 04:00:00,1007.633,0.0,98.1,0.498,32.68
2016-01-22 05:00:00,1008.516,0.05,97.9,0.025,32.18
2016-01-22 06:00:00,1008.895,0.05,97.9,0.159,31.81
2016-01-22 07:00:00,1009.525,0.05,97.8,0.159,31.75
2016-01-22 08:00:00,1010.092,0.06,97.7,0.294,32.49
2016-01-22 09:00:00,1011.037,0.12,97.2,0.159,32.99
2016-01-22 10:00:00,1011.909,0.06,96.0,0.297,35.02
2016-01-22 11:00:00,1012.374,0.08,95.5,0.167,35.62
2016-01-22 12:00:00,1012.498,0.0,92.9,0.032,37.23
2016-01-22 13:00:00,1012.876,0.01,91.3,0.1,36.73
2016-01-22 14:00:00,1013.128,0.01,95.1,0.302,34.76
2016-01-22 15:00:00,1013.506,0.04,95.7,0.302,34.39
2016-01-22 16:00:00,1013.137,0.0,96.5,0.369,32.36
2016-01-22 17:00:00,1012.928,0.0,97.6,0.362,31.44
2016-01-22 18:00:00,1011.92,0.0,98.1,0.362,31.26
2016-01-22 19:00:00,1012.298,0.0,98.1,0.294,32.18
2016-01-22 20:00:00,1012.424,0.0,98.1,0.294,32.06
2016-01-22 21:00:00,1011.164,0.0,98.1,0.294,32.12
2016-01-22 22:00:00,1011.227,0.0,97.9,0.294,32.0
2016-01-22 23:00:00,1010.155,0.0,98.1,0.362,31.51
2016-01-23 00:00:00,1009.525,0.0,98.2,0.294,31.75
2016-01-23 01:00:00,1008.643,0.0,98.2,0.362,31.2
2016-01-23 02:00:00,1008.138,0.0,98.2,0.294,31.63
2016-01-23 03:00:00,1007.76,0.0,98.2,0.294,31.69
2016-01-23 04:00:00,1007.004,0.01,98.1,0.294,31.75
2016-01-23 05:00:00,1006.878,0.02,98.1,0.362,31.81
2016-01-23 06:00:00,1006.752,0.02,98.0,0.294,31.75
2016-01-23 07:00:00,1005.996,0.01,98.0,0.294,31.81
2016-01-23 08:00:00,1006.248,0.01,97.9,0.362,32.0
2016-01-23 09:00:00,1006.563,0.01,97.6,0.362,32.62
2016-01-23 10:00:00,1006.748,0.05,96.8,0.362,33.97
2016-01-23 11:00:00,1006.588,0.03,94.5,0.298,34.39
2016-01-23 12:00:00,1006.574,0.05,93.3,0.504,34.45
2016-01-23 13:00:00,1006.828,0.08,94.8,0.369,33.34
2016-01-23 14:00:00,1007.61,0.09,95.0,1.58,32.55
2016-01-23 15:00:00,1008.5,0.05,96.2,1.849,31.87
2016-01-23 16:00:00,1009.147,0.03,97.3,1.845,31.38
2016-01-23 17:00:00,1009.777,0.03,97.6,2.722,31.38
2016-01-23 18:00:00,1010.407,0.01,97.6,2.722,31.57
2016-01-23 19:00:00,1011.037,0.0,97.4,2.722,31.57
2016-01-23 20:00:00,1011.29,0.02,97.7,3.059,31.63
2016-01-23 21:00:00,1011.92,0.02,97.8,3.329,31.81
2016-01-23 22:00:00,1012.424,0.01,98.0,3.261,31.26
2016-01-23 23:00:00,1012.928,0.0,97.9,3.261,31.44
2016-01-24 00:00:00,1013.558,0.07,98.0,3.463,31.26
2016-01-24 01:00:00,1014.063,0.1,97.9,3.935,31.26
2016-01-24 02:00:00,1014.945,0.02,98.0,4.34,31.2
2016-01-24 03:00:00,1015.449,0.0,98.1,4.205,31.14
2016-01-24 04:00:00,1015.827,0.01,98.2,4.34,31.26
2016-01-24 05:00:00,1016.206,0.01,97.9,0.362,31.26
2016-01-24 06:00:00,1016.773,0.02,98.0,0.362,31.2
2016-01-24 07:00:00,1017.151,0.01,98.1,0.294,31.01
2016-01-24 08:00:00,1016.962,0.0,97.0,0.159,32.37
2016-01-24 09:00:00,1017.413,0.0,93.7,0.032,34.33
2016-01-24 10:00:00,1017.528,0.0,88.9,-0.101,35.31
2016-01-24 11:00:00,1017.539,0.0,87.2,-0.17,35.87
2016-01-24 12:00:00,1017.413,0.0,88.0,0.032,35.62
2016-01-24 13:00:00,1017.79,0.0,90.7,0.1,34.27
2016-01-24 14:00:00,1017.917,0.0,93.5,0.1,34.33
2016-01-24 15:00:00,1018.043,0.0,93.9,0.1,32.91
2016-01-24 16:00:00,1018.429,0.0,97.2,0.166,29.58
2016-01-24 17:00:00,1018.6,0.0,97.5,0.294,27.13
2016-01-24 18:00:00,1019.231,0.0,97.7,0.159,26.39
2016-01-24 19:00:00,1019.987,0.0,97.3,0.159,25.46
2016-01-24 20:00:00,1020.239,0.0,97.4,0.159,25.77
2016-01-24 21:00:00,1020.365,0.0,97.4,0.294,26.76
2016-01-24 22:00:00,1020.365,0.0,97.1,0.159,25.65
2016-01-24 23:00:00,1020.995,0.0,97.4,0.294,25.96
2016-01-25 00:00:00,1021.122,0.0,96.9,0.159,23.8
2016-01-25 01:00:00,1021.01,0.0,98.2,0.361,23.68
2016-01-25 02:00:00,1021.276,0.0,98.1,0.294,24.11
2016-01-25 03:00:00,1021.653,0.0,97.6,0.292,24.36
2016-01-25 04:00:00,1021.894,0.0,97.6,0.292,23.74
2016-01-25 05:00:00,1022.147,0.0,97.0,0.357,23.86
2016-01-25 06:00:00,1022.133,0.0,96.8,0.293,25.53
2016-01-25 07:00:00,1022.004,0.0,96.8,0.294,26.63
2016-01-25 08:00:00,1022.382,0.0,96.1,28.82,28.11
2016-01-25 09:00:00,1023.012,0.0,95.9,0.159,31.51
2016-01-25 10:00:00,1023.264,0.0,94.0,0.159,32.25
2016-01-25 11:00:00,1022.967,0.0,91.5,0.099,35.32
2016-01-25 12:00:00,1022.706,0.0,85.7,0.032,38.58
2016-01-25 13:00:00,1022.454,0.0,91.3,0.167,36.67
2016-01-25 14:00:00,1022.076,0.0,92.3,-0.102,39.32
2016-01-25 15:00:00,1021.944,0.0,89.9,0.032,36.18
2016-01-25 16:00:00,1022.895,0.0,96.0,0.302,31.8
2016-01-25 17:00:00,1023.749,0.0,97.9,0.162,30.21
2016-01-25 18:00:00,1024.021,0.0,98.1,0.362,30.09
2016-01-25 19:00:00,1024.399,0.0,96.0,0.294,29.53
2016-01-25 20:00:00,1024.399,0.0,95.2,0.294,29.04
2016-01-25 21:00:00,1024.903,0.0,94.7,0.294,28.79
2016-01-25 22:00:00,1024.777,0.0,94.8,0.294,28.79
2016-01-25 23:00:00,1024.84,0.0,95.3,0.294,28.73
2016-01-26 00:00:00,1024.777,0.0,94.7,0.294,28.98
2016-01-26 01:00:00,1024.777,0.0,94.6,0.294,29.1
2016-01-26 02:00:00,1024.588,0.0,94.5,0.362,29.04
2016-01-26 03:00:00,1024.777,0.0,94.6,0.294,29.22
2016-01-26 04:00:00,1024.777,0.0,94.6,0.294,29.35
2016-01-26 05:00:00,1024.273,0.0,94.5,0.294,29.47
2016-01-26 06:00:00,1024.651,0.05,95.3,0.294,29.84
2016-01-26 07:00:00,1024.903,0.06,95.7,0.362,30.15
2016-01-26 08:00:00,1025.533,0.1,96.1,0.362,30.52
2016-01-26 09:00:00,1025.785,0.1,96.2,0.362,31.07
2016-01-26 10:00:00,1026.163,0.11,95.1,0.294,31.75
2016-01-26 11:00:00,1025.785,0.15,95.2,0.362,31.88
2016-01-26 12:00:00,1024.777,0.13,95.9,0.294,32.31
2016-01-26 13:00:00,1023.895,0.05,96.1,0.294,32.25
2016-01-26 14:00:00,1024.019,0.0,95.5,0.294,33.23
2016-01-26 15:00:00,1024.272,0.0,96.8,0.362,32.37
2016-01-26 16:00:00,1024.147,0.01,97.7,0.294,31.75
2016-01-26 17:00:00,1024.147,0.03,97.8,0.294,31.88
2016-01-26 18:00:00,1024.273,0.02,97.9,0.362,31.75
2016-01-26 19:00:00,1024.651,0.02,98.1,0.294,32.06
2016-01-26 20:00:00,1025.155,0.01,98.2,0.362,32.06
2016-01-26 21:00:00,1025.407,0.02,98.2,0.294,31.75
2016-01-26 22:00:00,1025.785,0.0,98.3,0.362,32.0
2016-01-26 23:00:00,1025.911,0.0,98.2,0.294,31.57
2016-01-27 00:00:00,1025.155,0.0,98.2,0.294,31.57
2016-01-27 01:00:00,1025.281,0.0,98.3,0.294,31.57
2016-01-27 02:00:00,1025.344,0.0,98.4,0.294,31.81
2016-01-27 03:00:00,1024.903,0.01,98.4,0.294,32.0
2016-01-27 04:00:00,1024.525,0.02,98.4,0.294,31.94
2016-01-27 05:00:00,1024.399,0.01,98.4,0.294,32.0
2016-01-27 06:00:00,1024.525,0.06,98.3,0.362,32.18
2016-01-27 07:00:00,1024.525,0.02,98.4,0.294,32.0
2016-01-27 08:00:00,1025.029,0.04,98.4,0.362,32.62
2016-01-27 09:00:00,1024.777,0.01,98.0,0.362,33.05
2016-01-27 10:00:00,1024.651,0.0,97.3,0.159,33.17
2016-01-27 11:00:00,1023.885,0.0,96.7,0.297,33.78
2016-01-27 12:00:00,1023.501,0.0,95.7,0.297,34.65
2016-01-27 13:00:00,1022.856,0.0,95.6,0.297,33.66
2016-01-27 14:00:00,1022.746,0.0,96.3,0.297,33.11
2016-01-27 15:00:00,1022.696,0.0,97.2,0.363,32.74
2016-01-27 16:00:00,1022.004,0.0,97.6,0.294,32.18
2016-01-27 17:00:00,1021.374,0.0,97.9,0.294,31.94
2016-01-27 18:00:00,1020.365,0.0,98.1,0.294,31.81
2016-01-27 19:00:00,1019.861,0.01,98.1,0.294,32.37
2016-01-27 20:00:00,1019.231,0.0,98.1,0.362,32.06
2016-01-27 21:00:00,1018.474,0.01,98.2,0.362,32.25
2016-01-27 22:00:00,1017.718,0.05,98.1,0.362,31.88
2016-01-27 23:00:00,1016.962,0.09,98.0,0.294,31.81
2016-01-28 00:00:00,1015.953,0.17,98.0,0.294,31.69
2016-01-28 01:00:00,1015.197,0.19,98.1,0.294,31.94
2016-01-28 02:00:00,1014.441,0.19,98.1,0.294,31.94
2016-01-28 03:00:00,1013.558,0.25,98.0,0.362,32.06
2016-01-28 04:00:00,1012.298,0.16,98.3,0.362,32.06
2016-01-28 05:00:00,1011.92,0.16,98.2,0.362,32.31
2016-01-28 06:00:00,1011.416,0.21,98.4,0.362,32.06
2016-01-28 07:00:00,1011.164,0.2,98.5,0.362,32.31
2016-01-28 08:00:00,1010.974,0.16,98.2,0.362,32.74
2016-01-28 09:00:00,1011.41,0.11,97.7,0.294,33.79
2016-01-28 10:00:00,1011.664,0.08,97.0,0.162,35.88
2016-01-28 11:00:00,1012.876,0.06,96.7,0.167,36.67
2016-01-28 12:00:00,1013.128,0.04,93.8,0.1,39.32
2016-01-28 13:00:00,1013.695,0.0,94.9,0.302,35.87
2016-01-28 14:00:00,1014.01,0.01,89.8,0.302,36.49
2016-01-28 15:00:00,1014.767,0.01,89.4,0.167,35.81
2016-01-28 16:00:00,1015.022,0.0,87.6,0.369,35.32
2016-01-28 17:00:00,1015.54,0.0,86.9,0.367,35.2
2016-01-28 18:00:00,1016.177,0.0,93.0,0.367,33.59
2016-01-28 19:00:00,1016.64,0.0,96.4,0.362,32.18
2016-01-28 20:00:00,1016.962,0.0,96.6,0.362,32.49
2016-01-28 21:00:00,1016.836,0.0,96.7,0.294,32.43
2016-01-28 22:00:00,1016.71,0.0,97.1,0.294,32.0
2016-01-28 23:00:00,1016.142,0.0,97.4,0.294,31.63
2016-01-29 00:00:00,1015.323,0.0,97.7,0.294,31.57
2016-01-29 01:00:00,1013.18,0.0,97.7,0.362,31.2
2016-01-29 02:00:00,1013.306,0.0,98.1,0.362,31.26
2016-01-29 03:00:00,1010.155,0.0,97.9,0.362,31.32
2016-01-29 04:00:00,1009.147,0.0,95.2,0.294,31.63
2016-01-29 05:00:00,1008.264,0.0,95.0,0.294,31.51
2016-01-29 06:00:00,1006.626,0.0,92.0,0.294,31.94
2016-01-29 07:00:00,1005.491,0.05,96.7,0.766,30.77
2016-01-29 08:00:00,1004.231,0.06,96.9,1.575,30.83
2016-01-29 09:00:00,1004.609,0.08,96.9,2.857,30.95
2016-01-29 10:00:00,1005.239,0.1,96.2,4.744,31.44
2016-01-29 11:00:00,1005.743,0.1,94.6,6.228,32.68
2016-01-29 12:00:00,1005.615,0.13,93.0,6.228,33.6
2016-01-29 13:00:00,1005.714,0.04,87.2,6.231,33.9
2016-01-29 14:00:00,1007.124,0.04,92.2,5.893,33.11
2016-01-29 15:00:00,1007.248,0.02,89.8,6.23,32.74
2016-01-29 16:00:00,1007.256,0.01,90.2,5.688,32.06
2016-01-29 17:00:00,1007.634,0.0,91.7,6.026,32.06
2016-01-29 18:00:00,1007.634,0.01,92.9,6.093,31.57
2016-01-29 19:00:00,1008.264,0.01,95.7,5.958,31.14
2016-01-29 20:00:00,1008.327,0.04,95.5,6.026,30.83
2016-01-29 21:00:00,1008.895,0.07,97.2,6.093,30.77
2016-01-29 22:00:00,1009.525,0.07,96.7,6.7,30.27
2016-01-29 23:00:00,1009.336,0.03,96.4,8.12,30.21
2016-01-30 00:00:00,1009.273,0.06,96.6,8.25,30.09
2016-01-30 01:00:00,1009.399,0.07,96.8,9.26,29.84
2016-01-30 02:00:00,1009.777,0.11,96.2,10.54,29.59
2016-01-30 03:00:00,1009.903,0.03,96.5,10.48,29.41
2016-01-30 04:00:00,1009.777,0.02,96.5,9.87,28.48
2016-01-30 05:00:00,1010.029,0.0,96.9,0.362,27.87
2016-01-30 06:00:00,1010.407,0.0,97.1,0.294,28.67
2016-01-30 07:00:00,1010.722,0.0,96.0,0.362,28.73
2016-01-30 08:00:00,1010.911,0.0,90.8,0.159,30.7
2016-01-30 09:00:00,1011.538,0.01,86.8,0.159,34.46
2016-01-30 10:00:00,1011.742,0.02,87.7,-0.103,34.82
2016-01-30 11:00:00,1011.616,0.01,89.2,0.1,32.23
2016-01-30 12:00:00,1011.742,0.02,85.5,0.167,33.22
2016-01-30 13:00:00,1011.805,0.01,85.3,0.032,33.47
2016-01-30 14:00:00,1012.12,0.01,88.7,0.167,33.1
2016-01-30 15:00:00,1012.511,0.02,85.8,0.369,31.0
2016-01-30 16:00:00,1012.928,0.0,94.1,0.295,30.33
2016-01-30 17:00:00,1013.18,0.0,95.8,0.294,29.96
2016-01-30 18:00:00,1013.18,0.0,96.2,0.294,29.53
2016-01-30 19:00:00,1013.432,0.0,96.2,0.294,29.35
2016-01-30 20:00:00,1013.432,0.0,96.6,0.362,29.16
2016-01-30 21:00:00,1013.621,0.01,97.2,0.564,28.61
2016-01-30 22:00:00,1013.811,0.0,97.0,0.564,28.61
2016-01-30 23:00:00,1013.937,0.0,96.8,0.564,28.42
2016-01-31 00:00:00,1013.937,0.0,97.1,0.564,28.48
2016-01-31 01:00:00,1014.126,0.01,97.3,0.564,28.18
2016-01-31 02:00:00,1014.189,0.0,97.1,0.564,28.24
2016-01-31 03:00:00,1014.189,0.0,97.3,0.699,27.87
2016-01-31 04:00:00,1014.189,0.0,97.1,0.699,27.81
2016-01-31 05:00:00,1013.937,0.0,97.0,0.159,27.99
2016-01-31 06:00:00,1014.063,0.0,96.7,0.159,27.99
2016-01-31 07:00:00,1014.189,0.0,96.7,0.294,28.48
2016-01-31 08:00:00,1014.441,0.01,89.2,0.294,30.21
2016-01-31 09:00:00,1014.819,0.0,84.3,0.159,32.49
2016-01-31 10:00:00,1015.06,0.0,75.22,0.161,33.17
2016-01-31 11:00:00,1014.766,0.0,71.92,0.1,34.51
2016-01-31 12:00:00,1014.514,0.0,76.27,0.1,34.21
2016-01-31 13:00:00,1014.262,0.0,79.69,-0.103,34.08
2016-01-31 14:00:00,1014.136,0.0,83.0,0.167,33.65
2016-01-31 15:00:00,1014.527,0.0,88.2,0.166,32.05
2016-01-31 16:00:00,1014.816,0.0,92.1,0.363,30.89
2016-01-31 17:00:00,1015.071,0.0,95.3,0.362,30.15
2016-01-31 18:00:00,1015.323,0.0,95.4,0.362,30.03
2016-01-31 19:00:00,1015.575,0.0,96.4,0.294,29.66
2016-01-31 20:00:00,1015.827,0.0,96.9,0.362,29.1
2016-01-31 21:00:00,1016.269,0.0,97.0,0.362,29.29
2016-01-31 22:00:00,1016.458,0.0,97.4,0.362,29.35
2016-01-31 23:00:00,1016.836,0.0,97.6,0.362,29.1
2016-02-01 00:00:00,1016.773,0.0,97.4,0.362,29.22
2016-02-01 01:00:00,1016.836,0.0,97.6,0.294,29.29
2016-02-01 02:00:00,1016.962,0.0,97.4,0.362,29.16
2016-02-01 03:00:00,1017.466,0.0,97.7,0.362,28.98
2016-02-01 04:00:00,1017.403,0.0,97.7,0.362,28.92
2016-02-01 05:00:00,1017.844,0.0,96.9,0.294,28.79
2016-02-01 06:00:00,1017.97,0.04,96.7,0.362,28.61
2016-02-01 07:00:00,1018.222,0.01,96.7,0.564,28.67
2016-02-01 08:00:00,1018.285,0.0,96.5,0.497,28.67
2016-02-01 09:00:00,1018.6,0.0,92.2,0.564,30.15
2016-02-01 10:00:00,1018.721,0.01,81.6,0.161,32.8
2016-02-01 11:00:00,1018.673,0.0,83.3,0.572,33.28
2016-02-01 12:00:00,1018.547,0.01,83.1,0.369,33.71
2016-02-01 13:00:00,1018.295,0.01,80.9,0.437,34.82
2016-02-01 14:00:00,1018.673,0.01,84.5,0.302,32.23
2016-02-01 15:00:00,1018.942,0.01,82.5,0.772,30.76
2016-02-01 16:00:00,1019.105,0.01,93.8,0.834,29.53
2016-02-01 17:00:00,1019.105,0.0,94.8,0.834,29.1
2016-02-01 18:00:00,1018.853,0.0,95.8,0.766,28.67
2016-02-01 19:00:00,1018.726,0.0,95.6,0.969,28.05
2016-02-01 20:00:00,1018.853,0.01,95.8,0.564,28.18
2016-02-01 21:00:00,1018.726,0.01,96.0,0.969,28.24
2016-02-01 22:00:00,1018.726,0.02,95.9,1.575,27.99
2016-02-01 23:00:00,1018.6,0.0,95.4,1.575,26.51
2016-02-02 00:00:00,1018.474,0.0,97.3,1.575,24.48
2016-02-02 01:00:00,1018.601,0.0,97.4,1.373,24.42
2016-02-02 02:00:00,1018.474,0.0,96.9,1.171,25.96
2016-02-02 03:00:00,1018.601,0.0,96.6,1.171,25.9
2016-02-02 04:00:00,1018.727,0.0,96.5,1.238,26.33
2016-02-02 05:00:00,1018.916,0.0,96.4,1.373,26.45
2016-02-02 06:00:00,1018.979,0.0,96.2,0.092,26.94
2016-02-02 07:00:00,1019.357,0.0,96.5,0.159,26.82
2016-02-02 08:00:00,1019.483,0.0,93.9,0.092,30.09
2016-02-02 09:00:00,1019.727,0.0,76.24,0.027,34.03
2016-02-02 10:00:00,1020.186,0.0,76.27,0.167,34.45
2016-02-02 11:00:00,1019.933,0.0,66.64,-0.102,39.2
2016-02-02 12:00:00,1019.609,0.0,60.14,-0.169,42.71
2016-02-02 13:00:00,1019.421,0.0,60.82,-0.169,39.81
2016-02-02 14:00:00,1019.681,0.0,58.46,-0.169,40.99
2016-02-02 15:00:00,1019.933,0.0,66.4,-0.102,34.82
2016-02-02 16:00:00,1020.185,0.0,93.0,0.167,27.73
2016-02-02 17:00:00,1020.491,0.0,93.8,0.159,23.12
2016-02-02 18:00:00,1020.995,0.0,97.3,0.362,25.77
2016-02-02 19:00:00,1021.122,0.0,95.4,0.294,26.08
2016-02-02 20:00:00,1021.252,0.0,95.0,0.294,26.39
2016-02-02 21:00:00,1021.5,0.0,93.9,0.362,26.2
2016-02-02 22:00:00,1021.5,0.0,93.3,0.362,26.08
2016-02-02 23:00:00,1021.5,0.0,93.3,0.362,25.71
2016-02-03 00:00:00,1021.374,0.0,93.8,0.362,25.59
2016-02-03 01:00:00,1021.248,0.01,94.1,0.294,25.59
2016-02-03 02:00:00,1021.122,0.0,94.5,0.362,25.65
2016-02-03 03:00:00,1020.996,0.0,94.7,0.294,25.22
2016-02-03 04:00:00,1020.995,0.0,94.7,0.362,25.22
2016-02-03 05:00:00,1020.743,0.01,95.3,0.294,25.28
2016-02-03 06:00:00,1020.491,0.0,94.5,0.362,24.79
2016-02-03 07:00:00,1020.554,0.0,94.2,0.362,24.97
2016-02-03 08:00:00,1020.491,0.0,92.9,0.294,25.59
2016-02-03 09:00:00,1019.861,0.0,89.7,0.294,26.2
2016-02-03 10:00:00,1019.609,0.0,88.9,0.294,27.13
2016-02-03 11:00:00,1019.105,0.0,86.7,0.159,28.3
2016-02-03 12:00:00,1017.97,0.0,86.2,0.159,29.41
2016-02-03 13:00:00,1017.718,0.0,89.6,0.294,28.42
2016-02-03 14:00:00,1017.34,0.0,93.3,0.294,27.62
2016-02-03 15:00:00,1016.836,0.02,96.0,0.362,26.76
2016-02-03 16:00:00,1016.206,0.04,96.9,0.901,26.45
2016-02-03 17:00:00,1016.206,0.02,97.2,1.441,26.7
2016-02-03 18:00:00,1016.71,0.06,97.2,2.722,26.63
2016-02-03 19:00:00,1018.222,0.1,97.1,4.475,26.51
2016-02-03 20:00:00,1018.222,0.06,96.9,5.149,26.7
2016-02-03 21:00:00,1018.474,0.07,96.8,5.554,26.63
2016-02-03 22:00:00,1017.97,0.06,96.8,5.688,27.25
2016-02-03 23:00:00,1018.348,0.07,96.8,6.295,27.56
